air_temp,cloud_opacity,dewpoint_temp,dni,ghi,gti,precipitable_water,relative_humidity,wind_direction_100m,wind_speed_100m,wind_speed_10m,period_end,period
20,48,12.7,0,545,545,16.7,61.8,79,1,0.8,2023-08-20T12:15:00-05:00,PT5M
20,44,12.8,0,587,587,16.8,61.7,76,1,0.8,2023-08-20T12:20:00-05:00,PT5M
20,42,12.8,3,608,608,16.8,61.6,73,1,0.8,2023-08-20T12:25:00-05:00,PT5M
20,39,12.8,51,639,638,16.9,61.5,70,1,0.8,2023-08-20T12:30:00-05:00,PT5M
21,37,12.8,84,658,658,17,61.5,67,1,0.8,2023-08-20T12:35:00-05:00,PT5M
21,32,12.8,174,709,709,17,61.4,64,0.9,0.8,2023-08-20T12:40:00-05:00,PT5M
21,22,12.8,381,810,813,17.1,61.3,61,0.9,0.8,2023-08-20T12:45:00-05:00,PT5M
21,13,12.9,595,900,908,17.1,61.2,58,0.9,0.8,2023-08-20T12:50:00-05:00,PT5M
21,8,12.9,723,948,960,17.2,61.1,54,0.9,0.8,2023-08-20T12:55:00-05:00,PT5M
21,3,12.9,859,994,1013,17.2,61,51,0.9,0.8,2023-08-20T13:00:00-05:00,PT5M
21,4,12.8,829,979,1001,17.3,60.9,48,0.9,0.8,2023-08-20T13:05:00-05:00,PT5M
21,4,12.7,827,973,1000,17.3,60.9,46,0.9,0.8,2023-08-20T13:10:00-05:00,PT5M
20,10,12.6,663,906,933,17.3,60.9,43,0.9,0.8,2023-08-20T13:15:00-05:00,PT5M
20,12,12.5,609,880,908,17.3,60.9,40,0.9,0.8,2023-08-20T13:20:00-05:00,PT5M
20,18,12.4,460,814,838,17.3,60.8,38,0.9,0.8,2023-08-20T13:25:00-05:00,PT5M
20,22,12.3,367,768,788,17.3,60.8,35,0.9,0.8,2023-08-20T13:30:00-05:00,PT5M
20,29,12.2,218,693,702,17.4,60.8,32,0.9,0.8,2023-08-20T13:35:00-05:00,PT5M
20,38,12.1,55,599,591,17.4,60.8,30,0.9,0.8,2023-08-20T13:40:00-05:00,PT5M
20,49,12,0,488,472,17.4,60.7,27,0.9,0.8,2023-08-20T13:45:00-05:00,PT5M
20,46,11.9,0,511,493,17.4,60.7,25,0.9,0.8,2023-08-20T13:50:00-05:00,PT5M
20,48,11.8,0,487,468,17.4,60.7,22,0.9,0.8,2023-08-20T13:55:00-05:00,PT5M
20,52,11.7,0,444,425,17.4,60.7,20,0.9,0.8,2023-08-20T14:00:00-05:00,PT5M
19,44,11.6,0,512,487,17.4,61.1,17,1,0.9,2023-08-20T14:05:00-05:00,PT5M
19,42,11.7,0,523,496,17.5,61.9,13,1.1,0.9,2023-08-20T14:10:00-05:00,PT5M
19,42,11.8,0,516,487,17.5,62.8,11,1.2,1,2023-08-20T14:15:00-05:00,PT5M
19,49,11.8,0,447,420,17.6,63.6,8,1.3,1,2023-08-20T14:20:00-05:00,PT5M
19,41,11.9,1,509,477,17.6,64.5,6,1.4,1.1,2023-08-20T14:25:00-05:00,PT5M
19,39,12,31,518,494,17.6,65.4,5,1.5,1.2,2023-08-20T14:30:00-05:00,PT5M
18,46,12,0,451,416,17.7,66.3,3,1.6,1.2,2023-08-20T14:35:00-05:00,PT5M
18,38,12.1,45,509,487,17.7,67.3,2,1.7,1.3,2023-08-20T14:40:00-05:00,PT5M
18,47,12.2,0,427,390,17.8,68.2,1,1.8,1.4,2023-08-20T14:45:00-05:00,PT5M
18,37,12.2,59,498,481,17.8,69.1,359,1.9,1.4,2023-08-20T14:50:00-05:00,PT5M
18,30,12.3,180,542,573,17.8,70.1,359,2,1.5,2023-08-20T14:55:00-05:00,PT5M
18,34,12.4,107,500,504,17.9,71.1,358,2.1,1.6,2023-08-20T15:00:00-05:00,PT5M
18,47,12.4,0,393,349,17.9,71.8,357,2.1,1.6,2023-08-20T15:05:00-05:00,PT5M
18,54,12.5,0,333,294,17.9,72.2,356,2.1,1.6,2023-08-20T15:10:00-05:00,PT5M
18,49.3,12.5,0,358,314,17.9,72.6,356,2.1,1.6,2023-08-20T15:15:00-05:00,PT5M
17,50.8,12.5,0,339,295,17.9,73.1,355,2.1,1.6,2023-08-20T15:20:00-05:00,PT5M
17,49.1,12.6,0,341,294,17.9,73.5,354,2.1,1.6,2023-08-20T15:25:00-05:00,PT5M
17,47.5,12.6,0,343,293,17.9,73.9,354,2.2,1.6,2023-08-20T15:30:00-05:00,PT5M
17,48.9,12.7,0,324,275,17.9,74.4,353,2.2,1.6,2023-08-20T15:35:00-05:00,PT5M
17,47.2,12.7,0,325,273,17.9,74.8,352,2.2,1.6,2023-08-20T15:40:00-05:00,PT5M
17,48.7,12.8,0,306,255,18,75.2,352,2.2,1.6,2023-08-20T15:45:00-05:00,PT5M
